ir_quality,temperature,humidity,methane,Smoke
84,76,5,54,1
79,79,3,45,1
45,45,25,11,0
14,22,68,4,0
49,45,25,9,0
97,68,3,58,1
2,30,76,0,0
57,78,3,41,1
35,39,13,11,0
91,86,4,58,1
12,24,75,3,0
40,45,31,8,0
89,56,3,65,1
55,87,2,43,1
76,98,3,44,1
91,74,5,52,1
98,84,3,68,1
99,91,3,66,1
13,21,60,2,0
85,60,5,54,1
75,77,3,53,1
39,37,25,8,0
99,66,3,66,1
81,54,5,53,1
97,75,4,70,1
46,32,12,10,0
64,94,3,42,1
42,44,25,15,0
67,94,2,53,1
5,29,72,4,0
8,23,50,6,0
41,45,29,11,0
62,66,4,56,1
8,26,51,3,0
87,65,4,42,1
36,46,26,15,0
89,59,4,54,1
89,80,3,41,1
55,53,2,49,1
48,38,12,10,0
45,50,14,13,0
54,74,3,51,1
2,29,76,2,0
66,98,4,49,1
49,42,11,7,0
98,54,5,43,1
38,50,26,13,0
53,99,4,67,1
46,38,24,13,0
48,37,24,10,0
71,75,4,40,1
67,92,4,47,1
96,58,3,58,1
44,49,16,9,0
8,24,81,4,0
75,71,4,48,1
46,31,15,15,0
74,58,5,50,1
0,21,55,3,0
56,63,5,48,1
73,64,3,56,1
1,23,60,5,0
95,84,4,50,1
41,36,23,13,0
49,43,10,8,0
59,93,5,48,1
100,69,4,57,1
85,61,4,53,1
37,35,19,9,0
82,51,4,60,1
46,47,33,15,0
88,98,3,46,1
63,96,2,58,1
46,44,15,11,0
72,70,5,54,1
76,80,5,60,1
98,55,3,58,1
39,48,29,9,0
73,70,5,58,1
37,41,32,14,0
94,56,2,57,1
38,36,19,8,0
74,55,3,41,1
40,34,20,7,0
39,43,31,12,0
56,84,5,52,1
87,53,4,63,1
54,78,3,49,1
58,61,5,59,1
45,40,16,11,0
46,41,28,14,0
58,67,3,60,1
37,43,19,7,0
66,79,5,69,1
74,100,3,61,1
14,21,58,6,0
98,65,2,64,1
49,32,21,8,0
91,67,2,66,1
83,55,4,44,1
38,45,34,8,0
51,71,2,50,1
79,68,4,43,1
56,73,5,68,1
54,59,2,62,1
95,82,2,56,1
88,71,5,40,1
58,93,2,66,1
74,53,4,43,1
55,82,2,56,1
3,25,58,3,0
99,60,4,48,1
37,43,10,14,0
35,40,33,12,0
51,57,5,51,1
35,38,32,15,0
83,61,4,50,1
55,74,2,62,1
45,31,19,7,0
91,72,4,49,1
79,54,5,55,1
15,28,74,3,0
67,79,4,67,1
51,68,5,60,1
52,70,3,42,1
60,58,3,60,1
0,29,70,5,0
41,44,19,13,0
81,72,5,43,1
90,85,5,68,1
1,22,72,4,0
48,50,29,14,0
60,83,2,41,1
59,81,4,40,1
98,53,2,48,1
40,42,21,10,0
84,78,5,55,1
13,22,53,0,0
37,45,19,8,0
44,49,35,11,0
49,39,19,15,0
6,20,58,2,0
63,98,5,46,1
60,98,5,52,1
66,53,4,65,1
45,34,35,13,0
40,38,19,8,0
84,66,5,44,1
41,45,16,7,0
35,31,33,12,0
87,77,2,50,1
38,46,26,9,0
40,42,31,7,0
53,71,5,48,1
13,28,74,3,0
91,62,3,56,1
56,87,4,53,1
77,55,4,55,1
39,48,23,11,0
70,87,3,40,1
9,26,56,4,0
51,77,5,66,1
72,53,2,51,1
7,22,52,3,0
81,88,5,57,1
40,42,12,15,0
38,31,26,12,0
58,78,5,70,1
38,38,19,11,0
88,99,5,56,1
66,71,2,46,1
2,23,51,4,0
54,62,2,66,1
38,48,34,11,0
58,62,3,59,1
82,86,3,44,1
69,84,5,66,1
9,27,68,7,0
45,37,12,7,0
44,42,30,12,0
100,62,2,56,1
3,25,51,1,0
85,90,5,52,1
64,72,4,57,1
98,68,4,69,1
44,39,27,10,0
74,83,4,44,1
71,78,3,69,1
68,95,4,56,1
91,87,4,43,1
47,36,23,14,0
49,38,30,11,0
62,89,4,44,1
44,35,29,8,0
10,22,50,2,0
79,51,5,53,1
39,33,32,9,0
1,22,53,4,0
44,32,34,15,0
12,22,63,4,0
92,65,2,44,1
87,72,5,49,1
81,91,5,56,1
40,48,13,12,0
13,22,65,3,0
89,77,3,40,1
95,55,2,60,1
40,32,30,11,0
40,31,32,13,0
78,78,5,56,1
52,74,5,52,1
40,47,20,11,0
52,98,2,51,1
37,47,29,14,0
45,34,21,12,0
92,56,2,64,1
72,91,2,43,1
84,67,3,56,1
51,60,3,66,1
46,39,21,13,0
44,44,10,10,0
0,30,77,1,0
99,96,3,65,1
87,98,2,49,1
37,39,20,15,0
59,59,3,59,1
68,72,2,41,1
47,45,17,11,0
96,95,2,48,1
77,76,4,68,1
93,78,2,54,1
92,76,4,65,1
74,55,2,65,1
86,51,2,49,1
38,49,13,10,0
93,66,5,56,1
85,91,2,69,1
98,93,2,66,1
86,65,3,40,1
84,100,2,50,1
99,92,5,52,1
85,85,4,70,1
88,59,3,45,1
13,25,58,5,0
76,91,2,50,1
95,87,2,67,1
71,91,2,65,1
83,99,3,52,1
40,39,12,9,0
98,95,5,49,1
14,29,54,3,0
95,77,4,58,1
42,34,28,14,0
73,93,3,59,1
93,62,4,55,1
80,94,5,68,1
72,57,5,70,1
39,36,20,12,0
96,76,2,54,1
9,23,64,5,0
61,92,3,69,1
35,45,19,12,0
58,95,2,40,1
56,84,3,58,1
69,92,3,48,1
65,53,2,42,1
38,31,33,8,0
99,97,3,66,1
39,36,11,15,0
53,88,4,49,1
56,58,2,68,1
90,65,2,55,1
13,25,71,1,0
0,22,56,6,0
9,24,51,7,0
81,97,3,62,1
70,72,3,51,1
87,95,3,54,1
85,80,5,47,1
77,63,5,60,1
100,86,5,67,1
85,69,4,57,1
56,68,4,52,1
67,78,5,62,1
43,47,31,11,0
59,85,2,62,1
87,70,3,47,1
98,57,4,64,1
94,98,5,45,1
98,54,4,67,1
95,84,3,57,1
42,38,21,14,0
73,94,5,68,1
91,82,3,48,1
77,64,2,69,1
12,26,60,4,0
38,31,32,8,0
52,85,2,61,1
7,25,58,6,0
78,98,2,68,1
51,97,4,53,1
36,43,19,10,0
87,74,3,57,1
82,73,3,56,1
7,30,80,5,0
92,54,2,64,1
38,36,12,11,0
72,67,3,46,1
35,39,12,11,0
57,78,3,48,1
59,78,2,69,1
10,30,82,6,0
36,42,33,15,0
53,57,3,69,1
74,62,2,44,1
5,28,70,0,0
48,45,31,14,0
94,62,5,57,1
49,36,26,7,0
41,44,16,15,0
71,71,4,69,1
73,70,3,55,1
10,23,52,4,0
79,84,5,46,1
93,84,3,47,1
49,31,24,13,0
50,59,5,59,1
61,80,3,57,1
14,25,53,7,0
39,43,22,11,0
3,20,81,5,0
91,66,3,59,1
69,86,3,52,1
46,31,25,7,0
74,66,2,53,1
92,94,5,57,1
95,70,5,63,1
56,71,3,68,1
4,23,51,4,0
52,96,5,59,1
45,42,26,7,0
5,27,53,7,0
36,45,21,11,0
41,36,23,12,0
65,78,2,59,1
66,54,3,64,1
2,21,50,2,0
61,85,4,62,1
67,52,4,53,1
91,64,5,53,1
78,51,5,53,1
97,59,2,61,1
97,75,5,56,1
80,69,4,54,1
65,90,5,49,1
49,37,33,13,0
9,29,70,0,0
1,29,84,0,0
93,62,3,59,1
92,58,3,70,1
52,89,2,56,1
41,42,32,9,0
73,68,3,64,1
63,86,4,44,1
45,43,12,9,0
0,28,76,2,0
1,24,62,6,0
89,60,3,49,1
37,40,34,13,0
48,37,19,8,0
61,88,2,69,1
49,35,21,7,0
58,74,2,63,1
96,63,4,48,1
82,59,2,66,1
74,88,2,43,1
46,35,13,12,0
62,69,4,46,1
6,22,68,6,0
93,85,4,61,1
42,44,16,12,0
75,93,4,47,1
61,58,3,58,1
37,36,25,15,0
48,36,24,8,0
73,67,3,54,1
14,28,66,6,0
40,41,14,13,0
13,22,73,2,0
8,28,71,3,0
57,60,2,68,1
73,91,2,53,1
82,71,3,61,1
98,67,2,70,1
73,86,2,49,1
42,46,31,14,0
45,38,32,13,0
50,62,3,56,1
50,98,3,42,1
73,68,2,70,1
68,55,3,45,1
48,47,17,7,0
52,94,3,65,1
73,76,5,70,1
50,60,4,70,1
76,81,3,63,1
39,31,32,15,0
15,26,71,5,0
82,53,3,65,1
61,52,3,45,1
61,96,5,53,1
95,99,3,44,1
67,55,2,44,1
66,95,3,62,1
60,76,4,40,1
95,70,5,53,1
69,73,5,47,1
37,34,11,12,0
71,100,3,63,1
11,25,55,4,0
50,80,5,68,1
78,62,3,48,1
55,62,4,61,1
81,92,3,61,1
96,72,4,53,1
92,91,2,64,1
45,45,23,7,0
72,63,2,40,1
50,59,5,53,1
96,93,3,45,1
43,40,19,11,0
77,100,5,43,1
81,95,5,40,1
47,39,18,11,0
11,25,70,3,0
35,31,31,7,0
82,80,3,54,1
8,23,61,5,0
35,44,30,14,0
72,52,3,63,1
66,83,2,65,1
98,51,5,46,1
40,38,18,14,0
84,87,4,44,1
69,55,5,46,1
36,32,35,8,0
54,72,5,44,1
55,80,4,47,1
65,81,2,47,1
71,74,5,69,1
60,56,2,64,1
80,73,2,55,1
50,72,5,63,1
62,93,3,52,1
42,35,15,8,0
68,97,2,68,1
58,72,3,66,1
50,77,3,59,1
41,49,24,10,0
40,37,31,9,0
8,27,74,3,0
53,95,4,47,1
41,34,19,7,0
52,63,2,45,1
65,56,4,68,1
78,63,2,41,1
68,55,5,62,1
98,81,3,50,1
2,22,64,2,0
77,69,4,53,1
39,49,14,14,0
50,73,5,46,1
12,20,68,5,0
95,77,5,63,1
51,78,2,55,1
59,54,5,44,1
90,71,2,67,1
56,83,5,44,1
53,53,3,54,1
49,42,11,10,0
0,25,61,7,0
92,91,3,55,1
67,67,2,59,1
71,65,5,43,1
90,89,5,48,1
80,67,5,40,1
93,96,4,62,1
13,22,78,2,0
38,37,14,8,0
96,83,3,57,1
93,74,5,56,1
36,47,14,7,0
49,37,24,10,0
100,79,3,42,1
83,71,5,50,1
56,81,4,42,1
55,79,5,50,1
56,52,3,53,1
98,93,2,69,1
10,20,57,0,0
38,44,32,8,0
42,41,11,14,0
0,21,71,1,0
44,33,10,7,0
69,58,5,63,1
68,78,3,52,1
98,76,5,64,1
13,27,73,4,0
63,69,3,55,1
71,58,3,68,1
93,52,5,70,1
6,29,53,1,0
13,25,66,1,0
66,65,4,70,1
54,69,5,51,1
39,32,29,8,0
71,55,5,46,1
76,52,4,54,1
76,64,5,50,1
54,57,4,62,1
71,89,2,52,1
54,70,5,63,1
37,46,19,7,0
96,84,2,41,1
66,92,4,67,1
68,75,4,58,1
80,93,2,59,1
39,31,16,9,0
36,40,34,12,0
72,61,4,40,1
0,24,74,5,0
48,32,34,15,0
59,94,5,52,1
46,36,35,15,0
97,82,5,42,1
40,45,27,14,0
76,61,3,67,1
98,93,3,52,1
89,72,4,58,1
49,46,19,7,0
74,65,4,54,1
97,66,2,52,1
57,78,2,60,1
57,61,3,53,1
48,43,32,8,0
45,42,35,13,0
95,67,4,49,1
3,27,66,6,0
99,97,2,45,1
52,67,4,59,1
38,35,14,14,0
11,24,71,2,0
76,94,5,65,1
43,47,33,13,0
76,67,5,53,1
39,50,34,15,0
14,28,82,5,0
50,87,5,40,1
65,92,2,55,1
42,40,18,9,0
100,89,3,45,1
65,95,3,66,1
81,73,5,48,1
0,21,71,6,0
40,31,33,8,0
92,97,5,42,1
12,27,83,6,0
85,85,4,55,1
72,75,3,60,1
36,46,27,11,0
10,22,85,0,0
50,76,3,62,1
54,88,5,67,1
1,26,61,7,0
42,44,10,11,0
73,69,3,67,1
47,32,12,9,0
41,48,26,8,0
1,26,75,0,0
90,56,4,64,1
48,40,12,11,0
87,54,4,50,1
41,41,24,12,0
62,61,4,63,1
87,99,2,69,1
35,44,16,9,0
39,48,14,8,0
68,56,3,47,1
43,41,35,11,0
73,89,3,47,1
63,98,2,53,1
40,47,21,10,0
88,62,5,68,1
46,36,16,7,0
39,36,13,10,0
57,94,3,41,1
88,95,5,67,1
51,83,4,61,1
74,97,5,41,1
68,89,4,57,1
77,87,4,61,1
59,57,3,61,1
92,87,3,45,1
15,27,80,5,0
98,57,5,52,1
62,81,2,61,1
76,54,4,67,1
43,39,29,13,0
62,99,4,70,1
9,20,55,1,0
46,34,30,12,0
45,48,28,10,0
2,30,54,4,0
74,61,5,49,1
95,92,5,57,1
54,66,4,64,1
77,66,3,54,1
80,94,5,62,1
99,82,2,46,1
81,60,5,62,1
63,94,3,48,1
95,58,3,40,1
64,66,2,49,1
53,93,4,68,1
75,66,5,69,1
39,44,30,11,0
57,85,4,62,1
79,64,2,46,1
1,29,60,5,0
64,77,2,69,1
65,82,2,46,1
78,86,2,64,1
38,49,20,13,0
44,32,34,9,0
41,39,22,14,0
63,99,3,61,1
71,77,2,57,1
37,40,20,12,0
68,90,3,40,1
86,91,2,48,1
58,51,5,60,1
35,44,27,13,0
36,31,11,15,0
36,31,15,15,0
40,39,27,9,0
92,96,3,66,1
75,74,2,54,1
84,88,4,48,1
61,77,4,44,1
96,74,3,65,1
96,59,3,51,1
77,71,3,49,1
56,69,5,62,1
62,98,3,48,1
5,26,56,1,0
7,28,60,5,0
49,46,30,8,0
59,53,4,57,1
50,88,5,58,1
57,83,2,44,1
51,74,3,69,1
62,98,5,52,1
56,56,3,66,1
71,93,5,46,1
48,39,25,14,0
49,42,19,9,0
45,39,29,11,0
74,59,5,59,1
40,40,15,8,0
85,92,5,62,1
49,48,16,12,0
85,89,5,54,1
47,36,34,12,0
97,65,4,49,1
80,51,3,49,1
74,99,3,51,1
55,60,3,57,1
38,42,30,8,0
78,88,3,54,1
54,55,5,54,1
58,92,2,55,1
83,61,4,40,1
41,39,13,9,0
97,97,5,67,1
41,33,28,7,0
50,60,5,51,1
52,82,2,51,1
62,64,4,66,1
100,76,3,44,1
66,71,4,48,1
46,36,10,14,0
93,77,5,53,1
88,61,4,52,1
49,40,10,10,0
96,65,5,61,1
90,53,5,58,1
93,57,2,62,1
60,65,4,69,1
60,87,3,48,1
82,98,5,40,1
46,31,34,11,0
85,77,5,46,1
76,100,5,52,1
36,39,34,9,0
43,44,10,11,0
2,21,59,4,0
71,65,2,50,1
52,91,5,51,1
3,24,62,4,0
66,51,2,45,1
79,88,5,62,1
93,98,2,66,1
1,20,53,6,0
74,76,4,68,1
37,40,21,9,0
38,45,18,9,0
49,42,12,12,0
75,85,5,63,1
62,68,4,54,1
2,20,54,0,0
6,21,67,6,0
54,77,3,62,1
96,87,2,67,1
81,52,4,48,1
67,55,2,67,1
98,72,5,59,1
46,45,19,7,0
84,56,3,67,1
58,56,2,50,1
57,69,2,65,1
98,56,2,43,1
59,100,4,49,1
6,26,53,4,0
7,23,50,6,0
41,32,28,13,0
58,95,5,52,1
75,93,3,41,1
10,30,72,3,0
45,42,33,13,0
40,38,35,15,0
55,97,4,46,1
94,75,2,54,1
35,33,20,14,0
5,22,52,3,0
43,41,14,9,0
43,48,34,11,0
67,80,4,56,1
99,68,2,68,1
99,68,3,44,1
44,48,13,9,0
75,62,5,66,1
8,24,51,4,0
89,65,4,54,1
77,98,2,59,1
75,71,3,44,1
44,32,11,12,0
93,78,2,63,1
81,92,2,44,1
62,67,5,41,1
51,58,2,60,1
75,59,3,41,1
45,36,28,7,0
44,47,16,10,0
72,95,5,64,1
14,21,66,5,0
97,91,4,67,1
60,76,2,68,1
47,48,12,8,0
8,27,81,6,0
95,93,3,55,1
71,89,2,61,1
53,75,4,67,1
49,42,15,7,0
67,75,4,58,1
6,28,64,5,0
89,87,2,68,1
73,74,5,69,1
15,28,68,7,0
75,88,4,60,1
99,70,5,54,1
14,29,51,7,0
83,85,5,67,1
63,68,3,65,1
60,81,4,67,1
84,95,5,70,1
47,40,11,13,0
100,79,2,55,1
91,53,5,70,1
73,79,5,59,1
8,23,52,3,0
94,98,2,48,1
99,57,5,66,1
73,78,5,62,1
71,98,3,44,1
43,41,25,8,0
80,98,4,51,1
89,84,4,47,1
8,22,55,0,0
87,67,2,57,1
85,84,5,43,1
53,77,2,43,1
87,72,3,52,1
95,53,3,65,1
97,52,3,46,1
49,45,16,12,0
6,25,79,6,0
86,51,3,68,1
78,57,2,43,1
96,68,2,40,1
67,64,3,45,1
99,74,5,64,1
37,37,13,14,0
49,49,29,9,0
56,58,5,62,1
42,41,24,13,0
7,22,72,6,0
70,68,2,41,1
35,45,20,10,0
86,57,5,47,1
40,34,12,11,0
54,82,5,41,1
66,95,3,44,1
51,67,2,68,1
77,76,4,52,1
59,71,5,57,1
1,27,85,1,0
65,68,4,46,1
71,75,4,44,1
10,20,65,7,0
93,55,5,43,1
77,61,2,48,1
91,63,4,59,1
64,90,5,68,1
85,94,4,48,1
71,54,2,59,1
84,89,5,53,1
39,39,23,13,0
5,20,52,1,0
60,91,5,54,1
2,21,67,7,0
73,100,3,69,1
56,80,5,42,1
11,29,79,4,0
91,54,4,58,1
40,31,34,9,0
8,26,77,2,0
49,46,25,8,0
97,62,4,42,1
41,47,18,8,0
6,23,65,4,0
37,35,22,14,0
40,47,23,12,0
95,60,5,55,1
43,42,12,15,0
94,98,2,44,1
85,58,5,49,1
83,57,5,70,1
91,100,2,61,1
87,90,5,46,1
90,60,2,47,1
63,54,4,50,1
41,32,21,8,0
38,47,19,7,0
77,72,3,46,1
39,37,14,11,0
98,87,4,49,1
36,36,28,15,0
43,46,17,8,0
45,45,24,15,0
62,79,5,54,1
69,65,3,58,1
66,81,2,55,1
38,39,22,8,0
61,51,5,67,1
64,67,5,40,1
12,24,83,2,0
71,59,4,55,1
66,51,4,50,1
91,92,2,56,1
55,98,5,68,1
36,42,12,7,0
79,68,4,42,1
46,33,22,10,0
55,56,3,61,1
4,22,54,0,0
95,58,3,43,1
97,73,5,54,1
63,55,2,48,1
75,59,2,67,1
15,21,79,4,0
13,20,52,0,0
1,25,52,0,0
15,23,70,7,0
7,30,73,5,0
99,88,4,52,1
47,40,27,14,0
96,54,4,54,1
93,69,5,54,1
66,98,4,50,1
12,26,66,1,0
78,55,4,46,1
39,45,34,7,0
37,49,12,15,0
63,86,3,53,1
64,89,4,53,1
52,56,2,63,1
35,37,12,8,0
61,65,4,64,1
56,74,5,70,1
39,43,33,8,0
100,82,5,67,1
70,63,4,57,1
81,87,2,53,1
36,32,29,15,0
1,29,85,1,0
7,23,69,3,0
64,63,4,40,1
80,55,2,52,1
5,20,67,1,0
11,25,77,3,0
61,57,4,63,1
15,25,67,0,0
35,38,33,8,0
45,32,32,15,0
74,72,3,46,1
90,75,2,58,1
11,21,63,0,0
38,42,15,7,0
12,25,75,3,0
61,84,5,65,1
56,86,5,66,1
100,72,2,54,1
91,77,4,65,1
56,79,5,43,1
72,76,4,41,1
42,48,10,10,0
48,47,30,15,0
36,48,25,13,0
94,59,5,65,1
49,44,23,9,0
10,30,65,3,0
91,83,5,61,1
79,61,5,68,1
40,40,26,13,0
40,49,24,10,0
99,72,4,54,1
43,33,30,11,0
15,27,58,2,0
69,87,4,67,1
6,25,76,7,0
95,98,3,66,1
87,64,5,40,1
45,33,18,10,0
99,64,3,68,1
58,67,5,52,1
67,95,5,42,1
82,53,3,70,1
75,73,2,58,1
69,55,2,58,1
87,77,5,67,1
39,35,32,8,0
97,79,3,48,1
49,32,21,11,0
86,72,4,46,1
95,77,2,44,1
65,62,3,53,1
9,30,76,7,0
47,35,35,10,0
75,68,5,47,1
80,54,3,53,1
40,46,17,14,0
40,45,14,8,0
53,98,4,45,1
3,21,64,7,0
96,89,5,66,1
63,54,5,61,1
60,52,4,42,1
88,53,4,47,1
15,24,51,0,0
40,45,30,13,0
94,65,5,50,1
49,42,33,8,0
5,22,70,7,0
65,89,5,52,1
37,36,17,12,0
95,95,3,44,1
11,26,60,7,0
35,34,33,12,0
35,47,15,13,0
86,86,5,44,1
38,35,26,14,0
41,41,15,15,0
36,42,34,13,0
84,99,2,41,1
76,75,3,57,1
87,86,3,40,1
57,67,4,65,1
85,72,5,66,1
78,80,4,41,1
65,73,4,56,1
74,97,5,46,1
60,75,5,60,1
94,89,2,43,1
67,59,3,57,1
15,22,61,6,0
70,98,5,45,1
61,85,3,52,1
35,45,30,8,0
91,69,3,55,1
63,65,4,56,1
64,78,4,69,1
52,60,5,69,1
50,54,5,43,1
45,41,31,7,0
40,43,14,9,0
15,28,83,6,0
63,51,2,44,1
98,79,3,67,1
10,27,68,5,0
67,84,5,68,1
39,46,16,8,0
0,25,59,0,0
84,64,5,62,1
37,33,31,14,0
87,52,5,52,1
53,81,3,63,1
77,65,2,58,1
38,42,15,12,0
14,21,85,1,0
36,42,30,13,0
10,28,63,5,0
96,88,5,63,1
43,39,22,10,0
55,87,2,63,1
35,32,20,7,0
95,65,3,58,1
14,27,59,3,0
69,90,4,52,1
92,69,3,59,1
41,46,11,10,0
48,42,27,13,0
9,22,76,4,0
1,29,51,2,0
37,38,25,11,0
10,27,70,5,0
72,70,5,45,1
50,80,3,66,1
70,87,5,61,1
100,51,5,45,1
8,20,52,4,0
90,69,4,51,1
53,79,3,69,1
70,68,5,65,1
98,61,5,68,1
65,53,3,41,1
11,23,85,4,0
62,68,3,60,1
83,87,2,70,1
12,30,75,6,0
70,70,4,46,1
36,33,31,13,0
78,97,2,70,1
56,73,3,51,1
69,93,3,42,1
83,54,2,45,1
72,74,2,67,1
80,86,5,66,1
37,45,13,8,0
93,78,3,62,1
55,75,5,70,1
74,83,2,67,1
56,89,3,68,1
81,58,5,40,1
86,62,4,68,1
38,34,34,13,0
80,96,2,47,1
45,36,32,14,0
77,74,2,50,1
76,56,3,52,1
57,63,3,56,1
41,43,25,14,0
66,99,5,68,1
61,52,4,67,1
87,99,3,56,1
93,51,4,64,1
89,55,3,48,1
10,26,67,3,0
61,72,4,47,1
93,54,4,66,1
92,90,2,51,1
0,23,84,3,0
76,91,4,54,1
65,67,3,52,1
7,23,63,5,0
56,96,4,52,1
98,57,4,49,1
2,30,59,0,0
69,84,5,43,1
56,84,2,69,1
94,54,3,54,1
53,74,4,63,1
43,47,12,14,0
72,91,4,48,1
36,38,10,12,0
55,86,5,68,1
46,31,35,7,0
6,28,77,5,0
42,49,35,7,0
8,20,72,3,0
56,82,5,69,1
40,42,18,14,0
99,90,2,52,1
58,68,2,58,1
53,86,5,66,1
37,38,26,8,0
38,47,20,15,0
71,61,3,64,1
3,23,66,2,0
91,68,4,47,1
53,60,5,49,1
85,71,3,67,1
5,23,55,4,0
77,82,5,62,1
60,88,5,47,1
67,65,3,54,1
36,41,27,11,0
4,20,72,6,0
51,76,3,61,1
65,90,2,49,1
46,48,17,9,0
4,25,54,1,0
45,45,30,7,0
91,64,2,56,1
69,54,5,65,1
14,30,57,4,0
43,47,34,8,0
77,82,4,59,1
65,87,4,70,1
55,57,4,47,1
47,40,14,12,0
50,80,2,65,1
84,67,5,57,1
44,47,27,9,0
62,55,3,44,1
67,55,2,60,1
48,48,31,7,0
74,100,5,42,1
41,44,10,10,0
43,39,10,15,0
70,58,5,65,1
57,85,5,40,1
89,94,5,53,1
44,43,24,14,0
51,92,5,43,1
90,91,2,55,1
72,92,4,62,1
90,77,5,57,1
82,75,2,47,1
99,51,2,56,1
78,94,2,51,1
36,50,15,15,0
35,47,13,13,0
59,91,5,68,1
66,98,3,67,1
91,93,5,55,1
60,82,2,54,1
64,68,4,47,1
48,33,23,14,0
58,92,4,65,1
85,75,3,41,1
62,94,3,66,1
59,95,4,54,1
93,99,5,63,1
97,59,2,50,1
67,70,3,53,1
55,82,4,40,1
95,93,4,50,1
53,83,5,61,1
99,59,2,48,1
63,93,3,68,1
40,35,11,12,0
40,35,26,14,0
73,59,2,53,1
91,63,4,65,1
92,61,3,48,1
72,97,3,56,1
64,88,2,43,1
78,80,5,64,1
51,84,4,52,1
41,49,25,15,0
69,82,4,45,1
53,68,4,70,1
43,45,22,7,0
0,25,65,3,0
58,63,3,45,1
5,23,66,1,0
83,59,5,56,1
50,66,4,43,1
89,73,4,67,1
58,77,3,43,1
1,24,69,7,0
3,27,85,2,0
46,49,11,12,0
93,64,4,49,1
60,82,5,58,1
86,78,2,65,1
87,97,4,49,1
81,100,4,40,1
39,44,16,13,0
65,67,5,40,1
42,39,30,10,0
89,85,5,54,1
35,37,20,9,0
62,52,5,69,1
73,63,3,65,1
69,74,4,42,1
91,65,2,42,1
50,63,5,63,1
90,84,4,50,1
52,79,4,59,1
72,80,4,54,1
15,22,66,2,0
40,33,31,15,0
53,85,5,52,1
78,90,5,65,1
80,54,4,70,1
43,44,26,7,0
99,96,3,63,1
79,54,3,59,1
55,84,2,60,1
54,57,3,46,1
15,26,50,6,0
78,100,3,46,1
93,57,4,51,1
48,41,21,13,0
53,79,4,49,1
93,90,2,44,1
54,62,5,43,1
44,37,10,10,0
46,45,11,10,0
40,49,34,7,0
51,79,4,41,1
39,33,21,8,0
73,93,4,47,1
5,23,76,7,0
43,48,29,11,0
86,88,3,41,1
68,87,2,63,1
67,97,5,45,1
3,23,76,0,0
3,22,66,2,0
60,78,2,43,1
47,48,15,7,0
6,30,67,5,0
95,53,2,70,1
36,33,24,12,0
92,70,3,60,1
95,56,2,40,1
96,55,5,63,1
5,26,65,0,0
89,80,3,54,1
83,78,5,59,1
74,89,2,45,1
85,56,2,40,1
41,44,23,15,0
13,27,76,2,0
61,57,4,47,1
95,68,4,47,1
47,38,26,13,0
90,68,4,57,1
42,49,13,7,0
46,40,17,14,0
94,66,3,55,1
67,69,4,59,1
9,25,77,1,0
38,48,24,11,0
6,25,59,5,0
14,22,76,4,0
96,93,2,47,1
85,98,5,70,1
42,38,16,9,0
60,57,2,66,1
54,94,3,63,1
36,36,11,8,0
53,68,4,46,1
37,46,12,9,0
50,93,2,59,1
41,38,31,12,0
65,66,4,48,1
40,49,12,13,0
80,77,5,69,1
77,64,2,64,1
78,66,5,42,1
90,59,5,59,1
36,37,26,13,0
68,85,2,46,1
71,59,2,54,1
99,89,2,69,1
99,75,3,57,1
61,60,5,51,1
59,96,5,65,1
56,57,2,41,1
7,23,78,2,0
96,93,2,47,1
95,90,4,62,1
42,50,22,10,0
72,74,2,57,1
5,28,59,2,0
60,86,4,65,1
59,51,4,60,1
42,49,26,10,0
47,32,19,8,0
48,40,33,9,0
61,57,2,56,1
93,89,2,65,1
87,94,2,44,1
100,77,5,55,1
9,24,54,6,0
40,38,14,13,0
57,85,4,51,1
14,29,65,3,0
53,97,5,59,1
90,60,5,42,1
80,77,3,41,1
79,71,5,41,1
90,100,3,41,1
92,83,2,61,1
62,88,4,66,1
49,36,32,9,0
90,61,2,48,1
80,85,3,70,1
94,99,2,67,1
90,62,3,47,1
95,70,2,42,1
45,44,29,9,0
97,89,5,44,1
95,56,4,53,1
4,29,58,3,0
11,28,63,0,0
46,45,27,9,0
71,72,5,43,1
0,24,62,7,0
4,22,53,6,0
60,72,5,48,1
56,81,2,58,1
39,36,30,13,0
42,39,11,15,0
9,23,62,2,0
84,81,2,56,1
47,50,14,13,0
36,42,34,14,0
8,26,75,5,0
55,63,3,66,1
98,52,5,63,1
74,57,2,53,1
98,58,5,56,1
6,28,61,3,0
78,58,5,61,1
3,21,71,5,0
55,54,2,57,1
55,60,5,66,1
52,92,4,59,1
47,39,15,15,0
43,37,26,9,0
4,20,76,2,0
64,65,4,47,1
84,82,2,63,1
94,92,3,54,1
2,22,58,2,0
60,94,3,61,1
63,67,5,48,1
12,27,82,6,0
43,37,12,11,0
11,22,51,7,0
94,54,4,52,1
78,69,4,50,1
84,79,2,50,1
7,27,70,0,0
53,61,3,44,1
46,35,15,10,0
78,53,5,60,1
43,33,23,15,0
37,44,26,11,0
74,62,5,67,1
61,51,5,68,1
15,25,67,7,0
60,97,5,61,1
41,44,21,13,0
10,30,68,4,0
66,68,4,67,1
68,67,2,46,1
36,38,20,9,0
86,92,4,47,1
72,62,5,63,1
85,56,3,40,1
38,39,12,10,0
40,39,18,10,0
